country,code,year,books_pc
Indonesia,IDN,1950,13.64216402
Indonesia,IDN,1951,8.248508232
Indonesia,IDN,1952,9.158797733
Indonesia,IDN,1953,21.88785377
Indonesia,IDN,1954,13.17454602
Indonesia,IDN,1955,14.69032123
Indonesia,IDN,1957,7.121061212
Indonesia,IDN,1958,9.149123773
Indonesia,IDN,1959,10.15813005
Indonesia,IDN,1960,11.6089204
Indonesia,IDN,1961,8.902744797
Indonesia,IDN,1962,7.940132837
Indonesia,IDN,1971,11.88979847
Indonesia,IDN,1972,13.90287543
Indonesia,IDN,1973,9.407496169
Indonesia,IDN,1974,14.93347525
Indonesia,IDN,1975,16.66682568
Indonesia,IDN,1976,19.85643697
Indonesia,IDN,1977,16.47423075
Indonesia,IDN,1978,18.67289219
Indonesia,IDN,1979,16.67207862
Indonesia,IDN,1980,15.74344578
Indonesia,IDN,1981,12.18663821
Indonesia,IDN,1982,35.66063737
Indonesia,IDN,1983,36.45493969
Indonesia,IDN,1984,32.71575985
Indonesia,IDN,1986,14.85053825
Indonesia,IDN,1987,12.07128354
Indonesia,IDN,1988,9.749151703
Indonesia,IDN,1989,7.924973422
Indonesia,IDN,1990,8.46515243
Indonesia,IDN,1991,9.731333541
Indonesia,IDN,1992,34.01011111
Indonesia,IDN,1996,20.39989533
Ireland,IRL,1500,0
Ireland,IRL,1501,0
Ireland,IRL,1502,0
Ireland,IRL,1503,0
Ireland,IRL,1504,0
Ireland,IRL,1505,0
Ireland,IRL,1506,0
Ireland,IRL,1507,0
Ireland,IRL,1508,0
Ireland,IRL,1509,0
Ireland,IRL,1510,0
Ireland,IRL,1511,0
Ireland,IRL,1512,0
Ireland,IRL,1513,0
Ireland,IRL,1514,0
Ireland,IRL,1515,0
Ireland,IRL,1516,0
Ireland,IRL,1517,0
Ireland,IRL,1518,0
Ireland,IRL,1519,0
Ireland,IRL,1520,0
Ireland,IRL,1521,0
Ireland,IRL,1522,0
Ireland,IRL,1523,0
Ireland,IRL,1524,0
Ireland,IRL,1525,0
Ireland,IRL,1526,0
Ireland,IRL,1527,0
Ireland,IRL,1528,0
Ireland,IRL,1529,0
Ireland,IRL,1530,0
Ireland,IRL,1531,0
Ireland,IRL,1532,0
Ireland,IRL,1533,0
Ireland,IRL,1534,0
Ireland,IRL,1535,0
Ireland,IRL,1536,0
Ireland,IRL,1537,0
Ireland,IRL,1538,0
Ireland,IRL,1539,0
Ireland,IRL,1540,0
Ireland,IRL,1541,0
Ireland,IRL,1542,0
Ireland,IRL,1543,0
Ireland,IRL,1544,0
Ireland,IRL,1545,0
Ireland,IRL,1546,0
Ireland,IRL,1547,0
Ireland,IRL,1548,0
Ireland,IRL,1549,0
Ireland,IRL,1550,0
Ireland,IRL,1551,0
Ireland,IRL,1552,0
Ireland,IRL,1553,0
Ireland,IRL,1554,0
Ireland,IRL,1555,0
Ireland,IRL,1556,0
Ireland,IRL,1557,0
Ireland,IRL,1558,0
Ireland,IRL,1559,0
Ireland,IRL,1560,0
Ireland,IRL,1561,0
Ireland,IRL,1562,0
Ireland,IRL,1563,0
Ireland,IRL,1564,1.08364643
Ireland,IRL,1565,0
Ireland,IRL,1566,1.078821032
Ireland,IRL,1567,0
Ireland,IRL,1568,0
Ireland,IRL,1569,0
Ireland,IRL,1570,0
Ireland,IRL,1571,1.066851332
Ireland,IRL,1572,0
Ireland,IRL,1573,0
Ireland,IRL,1574,0
Ireland,IRL,1575,0
Ireland,IRL,1576,0
Ireland,IRL,1577,0
Ireland,IRL,1578,0
Ireland,IRL,1579,0
Ireland,IRL,1580,0
Ireland,IRL,1581,0
Ireland,IRL,1582,0
Ireland,IRL,1583,0
Ireland,IRL,1584,0
Ireland,IRL,1585,0
Ireland,IRL,1586,0
Ireland,IRL,1587,0
Ireland,IRL,1588,0
Ireland,IRL,1589,0
Ireland,IRL,1590,0
Ireland,IRL,1591,0
Ireland,IRL,1592,0
Ireland,IRL,1593,0
Ireland,IRL,1594,0
Ireland,IRL,1595,1.011219651
Ireland,IRL,1596,0
Ireland,IRL,1597,0
Ireland,IRL,1598,0
Ireland,IRL,1599,0
Ireland,IRL,1600,1
Ireland,IRL,1601,0.99347214
Ireland,IRL,1602,2.960960679
Ireland,IRL,1603,0.980543981
Ireland,IRL,1604,0
Ireland,IRL,1605,4.838920284
Ireland,IRL,1606,3.845865992
Ireland,IRL,1607,0.955190179
Ireland,IRL,1608,2.846864494
Ireland,IRL,1609,0
Ireland,IRL,1610,0
Ireland,IRL,1611,0
Ireland,IRL,1612,1.848835653
Ireland,IRL,1613,0
Ireland,IRL,1614,0.912388279
Ireland,IRL,1615,2.719297007
Ireland,IRL,1616,0
Ireland,IRL,1617,0.894636835
Ireland,IRL,1618,0.888796771
Ireland,IRL,1619,0.88299483
Ireland,IRL,1620,3.508923052
Ireland,IRL,1621,3.486017293
Ireland,IRL,1622,3.46326106
Ireland,IRL,1623,2.580490033
Ireland,IRL,1624,4.272741592
Ireland,IRL,1625,6.791759572
Ireland,IRL,1626,3.373711958
Ireland,IRL,1627,2.513766629
Ireland,IRL,1628,1.664904742
Ireland,IRL,1629,2.481054715
Ireland,IRL,1630,2.464858737
Ireland,IRL,1631,6.530049291
Ireland,IRL,1632,8.109277554
Ireland,IRL,1633,8.861975458
Ireland,IRL,1634,10.40487585
Ireland,IRL,1635,3.975751647
Ireland,IRL,1636,0.789959699
Ireland,IRL,1637,10.20243839
Ireland,IRL,1638,7.796798691
Ireland,IRL,1639,6.196721825
Ireland,IRL,1640,6.925804304
Ireland,IRL,1641,23.69982248
Ireland,IRL,1642,11.39279678
Ireland,IRL,1643,16.60035843
Ireland,IRL,1644,17.99126576
Ireland,IRL,1645,11.17113831
Ireland,IRL,1646,13.31785762
Ireland,IRL,1647,5.880409115
Ireland,IRL,1648,9.493286769
Ireland,IRL,1649,12.33325928
Ireland,IRL,1650,3.603749851
Ireland,IRL,1651,2.148135046
Ireland,IRL,1652,4.268224642
Ireland,IRL,1653,2.120181134
Ireland,IRL,1654,11.23381807
Ireland,IRL,1655,18.13578858
Ireland,IRL,1656,9.008700346
Ireland,IRL,1657,1.376906586
Ireland,IRL,1658,2.735836666
Ireland,IRL,1659,4.076966261
Ireland,IRL,1660,15.52635085
Ireland,IRL,1661,42.9217308
Ireland,IRL,1662,28.6497872
Ireland,IRL,1663,22.50544241
Ireland,IRL,1664,15.12488796
Ireland,IRL,1665,17.63939913
Ireland,IRL,1666,23.3656688
Ireland,IRL,1667,19.98909363
Ireland,IRL,1668,3.203001229
Ireland,IRL,1669,10.81911445
Ireland,IRL,1670,15.17433711
Ireland,IRL,1671,5.653230435
Ireland,IRL,1672,19.34512612
Ireland,IRL,1673,15.49906762
Ireland,IRL,1674,8.622819449
Ireland,IRL,1675,12.84979634
Ireland,IRL,1676,9.118510475
Ireland,IRL,1677,11.47471575
Ireland,IRL,1678,18.59969066
Ireland,IRL,1679,28.61152179
Ireland,IRL,1680,15.98892175
Ireland,IRL,1681,28.82751359
Ireland,IRL,1682,16.36533235
Ireland,IRL,1683,22.6457703
Ireland,IRL,1684,12.1142764
Ireland,IRL,1685,44.70215694
Ireland,IRL,1686,12.52599545
Ireland,IRL,1687,16.40375444
Ireland,IRL,1688,21.91621545
Ireland,IRL,1689,46.89601424
Ireland,IRL,1690,44.92595921
Ireland,IRL,1691,35.81635524
Ireland,IRL,1692,24.63407383
Ireland,IRL,1693,10.33315677
Ireland,IRL,1694,15.66870515
Ireland,IRL,1695,36.5005758
Ireland,IRL,1696,11.73192225
Ireland,IRL,1697,25.42982816
Ireland,IRL,1698,22.63217728
Ireland,IRL,1699,18.30128642
Ireland,IRL,1700,28.57142857
Ireland,IRL,1701,47.2752169
Ireland,IRL,1702,56.42156367
Ireland,IRL,1703,103.5775886
Ireland,IRL,1704,41.28127523
Ireland,IRL,1705,45.26257696
Ireland,IRL,1706,22.87313764
Ireland,IRL,1707,49.10260056
Ireland,IRL,1708,40.0000049
Ireland,IRL,1709,50.40121115
Ireland,IRL,1710,77.3466876
Ireland,IRL,1711,75.5881848
Ireland,IRL,1712,59.26930804
Ireland,IRL,1713,74.86365548
Ireland,IRL,1714,92.34422125
Ireland,IRL,1715,65.30967607
Ireland,IRL,1716,81.62700414
Ireland,IRL,1717,46.63290201
Ireland,IRL,1718,39.29460715
Ireland,IRL,1719,54.50185334
Ireland,IRL,1720,52.65850706
Ireland,IRL,1721,79.78692774
Ireland,IRL,1722,65.42908588
Ireland,IRL,1723,61.48524311
Ireland,IRL,1724,102.0337677
Ireland,IRL,1725,157.5299923
Ireland,IRL,1726,104.5364813
Ireland,IRL,1727,124.7064523
Ireland,IRL,1728,95.00821751
Ireland,IRL,1729,91.70674771
Ireland,IRL,1730,118.0790679
Ireland,IRL,1731,92.32900303
Ireland,IRL,1732,69.32295065
Ireland,IRL,1733,88.89099274
Ireland,IRL,1734,50.24538106
Ireland,IRL,1735,79.52296485
Ireland,IRL,1736,63.56229309
Ireland,IRL,1737,64.95895425
Ireland,IRL,1738,51.19884021
Ireland,IRL,1739,56.76318586
Ireland,IRL,1740,64.21849082
Ireland,IRL,1741,54.87658898
Ireland,IRL,1742,51.9800494
Ireland,IRL,1743,53.37032968
Ireland,IRL,1744,50.21772943
Ireland,IRL,1745,72.28276678
Ireland,IRL,1746,62.36638012
Ireland,IRL,1747,74.15470998
Ireland,IRL,1748,82.2904584
Ireland,IRL,1749,123.4723403
Ireland,IRL,1750,103.4392144
Ireland,IRL,1751,74.87576133
Ireland,IRL,1752,85.27894307
Ireland,IRL,1753,92.52938277
Ireland,IRL,1754,94.70451475
Ireland,IRL,1755,84.54053407
Ireland,IRL,1756,80.80081581
Ireland,IRL,1757,63.43836864
Ireland,IRL,1758,74.08621023
Ireland,IRL,1759,65.3547147
Ireland,IRL,1760,89.26257245
Ireland,IRL,1761,79.73484592
Ireland,IRL,1762,67.22673949
Ireland,IRL,1763,68.0703708
Ireland,IRL,1764,71.99560753
Ireland,IRL,1765,71.47297255
Ireland,IRL,1766,75.0076897
Ireland,IRL,1767,86.98011736
Ireland,IRL,1768,78.35271209
Ireland,IRL,1769,70.14705146
Ireland,IRL,1770,82.00428086
Ireland,IRL,1771,63.35781443
Ireland,IRL,1772,65.52119042
Ireland,IRL,1773,64.10793395
Ireland,IRL,1774,57.8395516
Ireland,IRL,1775,75.13629214
Ireland,IRL,1776,59.5497215
Ireland,IRL,1777,60.02969562
Ireland,IRL,1778,53.37557397
Ireland,IRL,1779,63.3578222
Ireland,IRL,1780,62.89006337
Ireland,IRL,1781,56.82828541
Ireland,IRL,1782,58.76870822
Ireland,IRL,1783,63.39864775
Ireland,IRL,1784,68.33823839
Ireland,IRL,1785,76.46105427
Ireland,IRL,1786,74.0030184
Ireland,IRL,1787,87.72199548
Ireland,IRL,1788,85.97515195
Ireland,IRL,1789,78.92818386
Ireland,IRL,1790,134.4831202
Ireland,IRL,1791,99.43338415
Ireland,IRL,1792,105.9972044
Ireland,IRL,1793,97.48270378
Ireland,IRL,1794,77.92743044
Ireland,IRL,1795,99.63673849
Ireland,IRL,1796,82.10195815
Ireland,IRL,1797,78.86242004
Ireland,IRL,1798,134.7271192
Ireland,IRL,1799,123.0045817
Ireland,IRL,1800,136.5549738
Ireland,IRL,1949,58.36967461
Ireland,IRL,1950,55.01147816
Ireland,IRL,1951,52.71497318
Ireland,IRL,1952,50.47158754
Ireland,IRL,1953,57.67969515
Ireland,IRL,1954,65.71848177
Ireland,IRL,1955,101.5042867
Ireland,IRL,1957,66.70789585
Ireland,IRL,1958,67.68315307
Ireland,IRL,1959,98.83782893
Ireland,IRL,1960,81.21468927
Ireland,IRL,1961,91.1897243
Ireland,IRL,1962,76.67844523
Ireland,IRL,1963,85.96491228
Ireland,IRL,1964,59.3575419
Ireland,IRL,1965,70.2364395
Ireland,IRL,1966,106.4493759
Ireland,IRL,1967,80.34205717
Ireland,IRL,1968,117.4248927
Ireland,IRL,1969,159.625376
Ireland,IRL,1970,208.4675096
Ireland,IRL,1971,183.3260585
Ireland,IRL,1972,183.8381167
Ireland,IRL,1973,159.7683197
Ireland,IRL,1974,217.015556
Ireland,IRL,1975,209.297202
Ireland,IRL,1976,196.1088048
Ireland,IRL,1977,152.8164064
Ireland,IRL,1978,190.7060954
Ireland,IRL,1979,184.9652633
Ireland,IRL,1981,207.6436081
Ireland,IRL,1982,202.8735632
Ireland,IRL,1983,191.7808219
Ireland,IRL,1984,226.4097478
Ireland,IRL,1985,756.779661
Israel,ISR,1950,639.1261854
Israel,ISR,1955,685.0892083
Israel,ISR,1957,608.4135937
Israel,ISR,1960,731.7318042
Israel,ISR,1961,1142.05814
Israel,ISR,1963,415.9287843
Israel,ISR,1964,415.4993257
Israel,ISR,1965,560.8598921
Israel,ISR,1966,556.9600507
Israel,ISR,1968,683.6583805
Israel,ISR,1969,723.4515811
Israel,ISR,1970,713.6377131
Israel,ISR,1971,630.3139991
Israel,ISR,1972,691.5613686
Israel,ISR,1973,671.4807699
Israel,ISR,1974,567.9049694
Israel,ISR,1975,568.5338148
Israel,ISR,1977,633.310049
Israel,ISR,1979,656.0867994
Israel,ISR,1980,641.3424258
Israel,ISR,1981,523.4998835
Israel,ISR,1982,490.3560291
Israel,ISR,1985,544.1849147
Israel,ISR,1992,479.0083408
Italy,ITA,1500,65.3
Italy,ITA,1501,33.82274515
Italy,ITA,1502,49.35574713
Italy,ITA,1503,41.21772618
Italy,ITA,1504,30.05846445
Italy,ITA,1505,33.64301303
Italy,ITA,1506,34.15715613
Italy,ITA,1507,32.64072396
Italy,ITA,1508,33.3564124
Italy,ITA,1509,30.03607239
Italy,ITA,1510,31.96064107
Italy,ITA,1511,28.06130581
Italy,ITA,1512,30.57966726
Italy,ITA,1513,34.87713938
Italy,ITA,1514,38.55369628
Italy,ITA,1515,42.40719515
Italy,ITA,1516,45.25043321
Italy,ITA,1517,46.69787181
Italy,ITA,1518,44.60012577
Italy,ITA,1519,45.25678405
Italy,ITA,1520,44.1511106
Italy,ITA,1521,52.79149584
Italy,ITA,1522,41.9575298
Italy,ITA,1523,35.63981715
Italy,ITA,1524,37.66289844
Italy,ITA,1525,36.97786564
Italy,ITA,1526,35.91233978
Italy,ITA,1527,22.59672945
Italy,ITA,1528,20.04999927
Italy,ITA,1529,23.03943985
Italy,ITA,1530,24.30289435
Italy,ITA,1531,25.36964039
Italy,ITA,1532,26.05254069
Italy,ITA,1533,36.52028937
Italy,ITA,1534,32.84974573
Italy,ITA,1535,40.99204285
Italy,ITA,1536,37.88898479
Italy,ITA,1537,33.87269896
Italy,ITA,1538,39.90050184
Italy,ITA,1539,37.93632373
Italy,ITA,1540,42.07244121
Italy,ITA,1541,32.75249214
Italy,ITA,1542,45.31925748
Italy,ITA,1543,49.03228244
Italy,ITA,1544,60.20363852
Italy,ITA,1545,66.03541449
Italy,ITA,1546,57.14027425
Italy,ITA,1547,59.87165236
Italy,ITA,1548,66.73542921
Italy,ITA,1549,71.94095668
Italy,ITA,1550,95.5883379
Italy,ITA,1551,82.44040375
Italy,ITA,1552,81.31403474
Italy,ITA,1553,65.96841681
Italy,ITA,1554,74.29124875
Italy,ITA,1555,73.72608524
Italy,ITA,1556,76.16059871
Italy,ITA,1557,63.63801971
Italy,ITA,1558,72.57213686
Italy,ITA,1559,76.56057102
Italy,ITA,1560,97.25831383
Italy,ITA,1561,74.38712769
Italy,ITA,1562,106.4103509
Italy,ITA,1563,92.62789133
Italy,ITA,1564,97.01678223
Italy,ITA,1565,96.91233531
Italy,ITA,1566,87.38393843
Italy,ITA,1567,78.42158355
Italy,ITA,1568,78.70936004
Italy,ITA,1569,78.31533585
Italy,ITA,1570,96.7260563
Italy,ITA,1571,80.57257354
Italy,ITA,1572,92.80725743
Italy,ITA,1573,73.90001051
Italy,ITA,1574,98.97848183
Italy,ITA,1575,99.69861426
Italy,ITA,1576,77.76660774
Italy,ITA,1577,50.31302003
Italy,ITA,1578,64.74049252
Italy,ITA,1579,62.07955143
Italy,ITA,1580,91.20779857
Italy,ITA,1581,96.69387996
Italy,ITA,1582,90.85276709
Italy,ITA,1583,96.14394857
Italy,ITA,1584,112.7979944
Italy,ITA,1585,118.6443342
Italy,ITA,1586,132.8722433
Italy,ITA,1587,118.1309441
Italy,ITA,1588,124.070478
Italy,ITA,1589,102.0546216
Italy,ITA,1590,98.88388476
Italy,ITA,1591,100.1977968
Italy,ITA,1592,84.16192957
Italy,ITA,1593,77.25924445
Italy,ITA,1594,75.14093394
Italy,ITA,1595,72.71857973
Italy,ITA,1596,89.81358964
Italy,ITA,1597,77.32400658
Italy,ITA,1598,76.32182303
Italy,ITA,1599,80.47112978
Italy,ITA,1600,96.72578551
Italy,ITA,1601,71.83917307
Italy,ITA,1602,80.38543395
Italy,ITA,1603,68.25253811
Italy,ITA,1604,60.94075372
Italy,ITA,1605,69.01956104
Italy,ITA,1606,111.6043533
Italy,ITA,1607,83.61928222
Italy,ITA,1608,72.42317242
Italy,ITA,1609,68.37727245
Italy,ITA,1610,68.68293323
Italy,ITA,1611,57.95659537
Italy,ITA,1612,64.47770908
Italy,ITA,1613,66.64786816
Italy,ITA,1614,62.91460319
Italy,ITA,1615,72.85120669
Italy,ITA,1616,68.80739272
Italy,ITA,1617,69.88940733
Italy,ITA,1618,63.51694775
Italy,ITA,1619,64.1333362
Italy,ITA,1620,69.09732905
Italy,ITA,1621,76.54479016
Italy,ITA,1622,71.41575266
Italy,ITA,1623,64.73508303
Italy,ITA,1624,61.78089492
Italy,ITA,1625,68.14015412
Italy,ITA,1626,67.66943478
Italy,ITA,1627,63.78452857
Italy,ITA,1628,67.19375212
Italy,ITA,1629,71.37831584
Italy,ITA,1630,70.1317003
Italy,ITA,1631,45.61322005
Italy,ITA,1632,51.50494811
Italy,ITA,1633,48.55373864
Italy,ITA,1634,49.32566251
Italy,ITA,1635,48.70156571
Italy,ITA,1636,52.88531834
Italy,ITA,1637,62.34107192
Italy,ITA,1638,63.57692775
Italy,ITA,1639,53.95881372
Italy,ITA,1640,63.10227644
Italy,ITA,1641,55.81110059
Italy,ITA,1642,65.41811192
Italy,ITA,1643,58.74788457
Italy,ITA,1644,62.61838413
Italy,ITA,1645,60.75388109
Italy,ITA,1646,55.79020137
Italy,ITA,1647,65.39361523
Italy,ITA,1648,61.97982653
Italy,ITA,1649,51.1295268
Italy,ITA,1650,67.39296422
Italy,ITA,1651,57.00862798
Italy,ITA,1652,56.22984208
Italy,ITA,1653,61.02726809
Italy,ITA,1654,58.07997802
Italy,ITA,1655,57.61102258
Italy,ITA,1656,70.92438693
Italy,ITA,1657,61.3186757
Italy,ITA,1658,60.53991498
Italy,ITA,1659,66.72825808
Italy,ITA,1660,68.27136335
Italy,ITA,1661,62.84829325
Italy,ITA,1662,59.90262969
Italy,ITA,1663,58.04083599
Italy,ITA,1664,76.29863689
Italy,ITA,1665,69.01956011
Italy,ITA,1666,74.89454012
Italy,ITA,1667,78.6024309
Italy,ITA,1668,78.75126087
Italy,ITA,1669,80.91124632
Italy,ITA,1670,81.52396346
Italy,ITA,1671,77.49610314
Italy,ITA,1672,80.27438095
Italy,ITA,1673,80.42302776
Italy,ITA,1674,69.90093404
Italy,ITA,1675,81.64807221
Italy,ITA,1676,71.12746206
Italy,ITA,1677,82.56352116
Italy,ITA,1678,64.00512631
Italy,ITA,1679,82.70574314
Italy,ITA,1680,95.22041433
Italy,ITA,1681,87.02123009
Italy,ITA,1682,80.83249432
Italy,ITA,1683,66.14477279
Italy,ITA,1684,65.83075372
Italy,ITA,1685,75.25158609
Italy,ITA,1686,78.79965959
Italy,ITA,1687,73.84983516
Italy,ITA,1688,82.18654702
Italy,ITA,1689,62.71661413
Italy,ITA,1690,65.64671052
Italy,ITA,1691,71.35649063
Italy,ITA,1692,88.03063437
Italy,ITA,1693,96.05430387
Italy,ITA,1694,80.29661848
Italy,ITA,1695,96.34872474
Italy,ITA,1696,96.03272096
Italy,ITA,1697,94.32732708
Italy,ITA,1698,97.87077881
Italy,ITA,1699,80.72962658
Italy,ITA,1700,81.95835713
Italy,ITA,1701,81.10447183
Italy,ITA,1702,64.75631071
Italy,ITA,1703,41.00529147
Italy,ITA,1704,42.25910941
Italy,ITA,1705,37.26851752
Italy,ITA,1706,35.49174501
Italy,ITA,1707,43.55514311
Italy,ITA,1708,42.52374719
Italy,ITA,1709,40.89656059
Italy,ITA,1710,40.47781931
Italy,ITA,1711,44.84459023
Italy,ITA,1712,46.05563204
Italy,ITA,1713,46.51618261
Italy,ITA,1714,43.1209361
Italy,ITA,1715,40.48379491
Italy,ITA,1716,48.76341461
Italy,ITA,1717,50.53124747
Italy,ITA,1718,46.13681318
Italy,ITA,1719,46.4407924
Italy,ITA,1720,47.6163077
Italy,ITA,1721,44.8644042
Italy,ITA,1722,46.76074369
Italy,ITA,1723,51.67700979
Italy,ITA,1724,50.80711287
Italy,ITA,1725,45.92352874
Italy,ITA,1726,52.37232095
Italy,ITA,1727,55.6443155
Italy,ITA,1728,65.72546008
Italy,ITA,1729,58.15820287
Italy,ITA,1730,59.68635179
Italy,ITA,1731,56.69230285
Italy,ITA,1732,54.69946878
Italy,ITA,1733,60.14870224
Italy,ITA,1734,61.09221455
Italy,ITA,1735,53.94495788
Italy,ITA,1736,56.01191247
Italy,ITA,1737,68.04438755
Italy,ITA,1738,71.43923947
Italy,ITA,1739,70.40486037
Italy,ITA,1740,82.97631466
Italy,ITA,1741,79.99549176
Italy,ITA,1742,67.06093735
Italy,ITA,1743,65.23176098
Italy,ITA,1744,71.0167413
Italy,ITA,1745,74.60125134
Italy,ITA,1746,68.57940103
Italy,ITA,1747,71.07213469
Italy,ITA,1748,75.42880285
Italy,ITA,1749,77.75216555
Italy,ITA,1750,88.20095406
Italy,ITA,1751,87.09161074
Italy,ITA,1752,74.72696194
Italy,ITA,1753,77.63163763
Italy,ITA,1754,90.38187737
Italy,ITA,1755,78.91949756
Italy,ITA,1756,77.33440109
Italy,ITA,1757,79.79481895
Italy,ITA,1758,88.85216002
Italy,ITA,1759,68.89184678
Italy,ITA,1760,81.65693512
Italy,ITA,1761,84.83371312
Italy,ITA,1762,83.51094486
Italy,ITA,1763,79.13799003
Italy,ITA,1764,72.12817615
Italy,ITA,1765,75.92259868
Italy,ITA,1766,78.17622644
Italy,ITA,1767,84.43363489
Italy,ITA,1768,83.50937752
Italy,ITA,1769,100.4311631
Italy,ITA,1770,100.325041
Italy,ITA,1771,87.45883978
Italy,ITA,1772,88.13743794
Italy,ITA,1773,86.84205873
Italy,ITA,1774,79.05845512
Italy,ITA,1775,92.9472329
Italy,ITA,1776,85.55991269
Italy,ITA,1777,95.80877743
Italy,ITA,1778,98.85410538
Italy,ITA,1779,86.10148616
Italy,ITA,1780,94.91706241
Italy,ITA,1781,102.4735606
Italy,ITA,1782,104.852038
Italy,ITA,1783,101.9883504
Italy,ITA,1784,111.3294917
Italy,ITA,1785,109.6394254
Italy,ITA,1786,101.0288601
Italy,ITA,1787,104.6520451
Italy,ITA,1788,104.7489642
Italy,ITA,1789,120.1869014
Italy,ITA,1790,103.8944246
Italy,ITA,1791,108.0286247
Italy,ITA,1792,118.2277195
Italy,ITA,1793,104.0579452
Italy,ITA,1794,99.00832067
Italy,ITA,1795,82.27238618
Italy,ITA,1796,100.577912
Italy,ITA,1797,98.07581374
Italy,ITA,1798,73.07184805
Italy,ITA,1799,74.49663791
Italy,ITA,1800,83.06548534
Italy,ITA,1937,248.792607
Italy,ITA,1938,238.3979364
Italy,ITA,1939,238.5728941
Italy,ITA,1940,220.9693061
Italy,ITA,1941,229.8475433
Italy,ITA,1942,201.3598791
Italy,ITA,1943,158.7754831
Italy,ITA,1944,50.07727975
Italy,ITA,1945,91.52326042
Italy,ITA,1946,123.652269
Italy,ITA,1947,125.3258036
Italy,ITA,1948,169.0562946
Italy,ITA,1949,224.9588086
Italy,ITA,1950,189.0245197
Italy,ITA,1951,211.6284955
Italy,ITA,1952,203.058784
Italy,ITA,1953,187.084263
Italy,ITA,1954,189.6105509
Italy,ITA,1955,133.5307302
Italy,ITA,1956,115.5536477
Italy,ITA,1957,142.1048351
Italy,ITA,1958,147.4856496
Italy,ITA,1959,154.1981056
Italy,ITA,1960,161.5814302
Italy,ITA,1961,146.4871584
Italy,ITA,1962,173.0221544
Italy,ITA,1963,171.5877285
Italy,ITA,1965,199.7610946
Italy,ITA,1966,202.4207171
Italy,ITA,1967,155.9797293
Italy,ITA,1968,167.3630692
Italy,ITA,1969,158.2984789
Italy,ITA,1970,160.5446031
Italy,ITA,1971,153.3732675
Italy,ITA,1972,154.1600856
Italy,ITA,1973,148.2202177
Italy,ITA,1974,170.9875007
Italy,ITA,1975,165.3173815
Italy,ITA,1976,169.4707755
Italy,ITA,1977,180.4519486
Italy,ITA,1978,189.882163
Italy,ITA,1979,198.0211721
Italy,ITA,1980,213.086524
Italy,ITA,1981,238.1664992
Italy,ITA,1982,228.6345554
Italy,ITA,1983,242.2385441
